sample	ref_genome	chr	start	end	copy_number	status	MWU_test_p_value	KS_test_p_value
AND1702-11.a	S288C.genome.fa	S288C_chrXVI	925251	927000	2	gain	4.92082221763304e-06	1.77355510966315e-06
AND1702-11.a	SK1.genome.fa	SK1_chrI	3751	13250	0	loss	2.07619619514797e-09	8.12442335629271e-11
AND1702-11.a	SK1.genome.fa	SK1_chrI	16501	28250	2	gain	2.13279251957228e-29	0
AND1702-11.a	SK1.genome.fa	SK1_chrI	190251	192250	2	gain	1.12012273212233e-06	2.6091938087891e-07
AND1702-11.a	SK1.genome.fa	SK1_chrI	208251	218750	2	gain	2.38733094457082e-26	0
AND1702-11.a	SK1.genome.fa	SK1_chrII	477501	482250	0	loss	4.68413687779572e-14	1.11022302462516e-16
AND1702-11.a	SK1.genome.fa	SK1_chrII	703251	703500	4	gain	0.0836394238991284	0.270675931180714
AND1702-11.a	SK1.genome.fa	SK1_chrIII	11001	11750	0	loss	0.00271737730854101	0.00499574298161887
AND1702-11.a	SK1.genome.fa	SK1_chrIII	11751	14250	2	gain	0.00471769584496649	0.0231361724437525
AND1702-11.a	SK1.genome.fa	SK1_chrIII	84251	86750	0	loss	4.68782096821565e-06	1.71996205045044e-06
AND1702-11.a	SK1.genome.fa	SK1_chrIII	142501	152000	0	loss	2.11543484013728e-09	9.6286090212061e-11
AND1702-11.a	SK1.genome.fa	SK1_chrIII	320251	321750	0	loss	2.31154472918104e-05	1.31583814980685e-05
AND1702-11.a	SK1.genome.fa	SK1_chrIV	16251	20250	3	gain	4.94393572615046e-12	2.91988655476416e-14
AND1702-11.a	SK1.genome.fa	SK1_chrIV	20251	24750	2	gain	2.8283207232199e-13	1.11022302462516e-15
AND1702-11.a	SK1.genome.fa	SK1_chrIV	25751	27500	3	gain	2.33040565915607e-05	1.28851389051832e-05
AND1702-11.a	SK1.genome.fa	SK1_chrIV	31251	32250	0	loss	0.000577572010138973	0.000773935101942014
AND1702-11.a	SK1.genome.fa	SK1_chrIV	157751	158000	3	gain	0.0840575974031115	0.271400093645253
AND1702-11.a	SK1.genome.fa	SK1_chrIV	1486251	1486750	0	loss	0.0144464390114819	0.0368489547669527
AND1702-11.a	SK1.genome.fa	SK1_chrV	17751	23250	0	loss	2.36271910000945e-09	4.88279416899218e-11
AND1702-11.a	SK1.genome.fa	SK1_chrV	134501	135750	0	loss	0.000109151415771323	9.27165793871421e-05
AND1702-11.a	SK1.genome.fa	SK1_chrVI	31501	51000	0	loss	8.42047021585211e-47	0
AND1702-11.a	SK1.genome.fa	SK1_chrVII	1	4000	0	loss	0.000110019632019735	9.250865067989e-05
AND1702-11.a	SK1.genome.fa	SK1_chrVII	1053251	1059250	0	loss	9.56325083639925e-11	1.46527234790028e-12
AND1702-11.a	SK1.genome.fa	SK1_chrVIII	7751	8250	2	gain	0.0149457739052968	0.0376037163397935
AND1702-11.a	SK1.genome.fa	SK1_chrVIII	188751	189250	2	gain	0.014902644823598	0.0375296549183052
AND1702-11.a	SK1.genome.fa	SK1_chrVIII	207001	209000	8	gain	9.7400453694921e-07	2.28658566081563e-07
AND1702-11.a	SK1.genome.fa	SK1_chrX	726751	746250	0	loss	2.10435834362646e-09	8.37308000711801e-11
AND1702-11.a	SK1.genome.fa	SK1_chrXI	1	9000	0	loss	5.51946740658794e-18	0
AND1702-11.a	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00290180341336941	0.00561094416214347
AND1702-11.a	SK1.genome.fa	SK1_chrXII	7001	12750	2	gain	5.16552028607554e-08	6.53603837719174e-11
AND1702-11.a	SK1.genome.fa	SK1_chrXII	77501	77750	2	gain	0.0843793418655941	0.271956240428887
AND1702-11.a	SK1.genome.fa	SK1_chrXII	691501	694500	0	loss	2.07275555772952e-09	8.55523429876826e-11
AND1702-11.a	SK1.genome.fa	SK1_chrXIII	777751	778000	3	gain	0.08383436141813	0.271013698103293
AND1702-11.a	SK1.genome.fa	SK1_chrXIV	7251	16250	0	loss	3.0045154050301e-25	0
AND1702-11.a	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.00276810190835407	0.00514864763163003
AND1702-11.a	SK1.genome.fa	SK1_chrXIV	573251	577750	0	loss	2.10522754808234e-13	4.44089209850063e-16
AND1702-11.a	SK1.genome.fa	SK1_chrXV	10751	14000	0	loss	4.36966871278185e-10	1.06259445686874e-11
AND1702-11.a	SK1.genome.fa	SK1_chrXV	96251	97000	0	loss	0.00344700014300319	0.00706494562770676
AND1702-11.a	SK1.genome.fa	SK1_chrXV	177251	177500	4	gain	0.0835976993654525	0.270603592520013
AND1702-11.a	SK1.genome.fa	SK1_chrXVI	119751	120000	3	gain	0.0839877845282715	0.27127930192714
AND1702-11.b	S288C.genome.fa	S288C_chrI	1	1000	2	gain	0.000551955374258614	0.000696381019409054
AND1702-11.b	S288C.genome.fa	S288C_chrII	694751	695250	0	loss	0.0149041822668864	0.0383870596884093
AND1702-11.b	S288C.genome.fa	S288C_chrII	802251	803000	0	loss	0.0027089445492628	0.00497686610055881
AND1702-11.b	S288C.genome.fa	S288C_chrIII	56501	57250	0	loss	0.00287203431834133	0.00543378814112017
AND1702-11.b	S288C.genome.fa	S288C_chrIII	231001	231250	2	gain	0.0838604084053629	0.271058849252612
AND1702-11.b	S288C.genome.fa	S288C_chrIV	145501	145750	3	gain	0.0836382748278671	0.270673983833717
AND1702-11.b	S288C.genome.fa	S288C_chrIV	383251	384500	0	loss	0.000123360518776815	0.000124964400915695
AND1702-11.b	S288C.genome.fa	S288C_chrIV	461501	462500	0	loss	0.000571656125289696	0.000787736551809193
AND1702-11.b	S288C.genome.fa	S288C_chrIV	1163751	1167250	0	loss	9.30977559903201e-11	1.41797684705125e-12
AND1702-11.b	S288C.genome.fa	S288C_chrV	6501	10500	0	loss	5.98109068426728e-12	3.27293747659496e-13
AND1702-11.b	S288C.genome.fa	S288C_chrV	19001	19750	0	loss	0.00283776022816332	0.00535601518978812
AND1702-11.b	S288C.genome.fa	S288C_chrV	117251	118250	2	gain	0.000584425189955622	0.000770582066972669
AND1702-11.b	S288C.genome.fa	S288C_chrVI	32501	33000	5	gain	0.0143692230924491	0.0367362390485252
AND1702-11.b	S288C.genome.fa	S288C_chrVI	149501	149750	2	gain	0.0840203617497085	0.271347760055174
AND1702-11.b	S288C.genome.fa	S288C_chrVII	1	6250	0	loss	4.70612309788096e-16	0
AND1702-11.b	S288C.genome.fa	S288C_chrVII	1069001	1084250	0	loss	1.08230850111782e-22	0
AND1702-11.b	S288C.genome.fa	S288C_chrVIII	106001	106250	2	gain	0.0838604084053629	0.271058849252612
AND1702-11.b	S288C.genome.fa	S288C_chrVIII	558501	561750	3	gain	4.61030597285842e-10	1.11567421967607e-11
AND1702-11.b	S288C.genome.fa	S288C_chrVIII	569251	571750	3	gain	4.58117476955644e-08	4.36937774850321e-09
AND1702-11.b	S288C.genome.fa	S288C_chrVIII	571751	572750	2	gain	0.00150957645171313	0.00642114897969437
AND1702-11.b	S288C.genome.fa	S288C_chrVIII	572751	574500	4	gain	2.24457216008741e-05	1.24747809969739e-05
AND1702-11.b	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0143386103029092	0.0367230763121024
AND1702-11.b	S288C.genome.fa	S288C_chrXII	105251	105750	11	gain	0.0143801701936924	0.0368350912030704
AND1702-11.b	S288C.genome.fa	S288C_chrXII	483751	484750	46	gain	0.00053281168946506	0.000672610853580835
AND1702-11.b	S288C.genome.fa	S288C_chrXIII	183501	184000	0	loss	0.0153055572027006	0.0396075556659778
AND1702-11.b	S288C.genome.fa	S288C_chrXIV	1	250	0	loss	0.0833681940017044	0.270361574303954
AND1702-11.b	S288C.genome.fa	S288C_chrXIV	765751	768000	0	loss	0.00531190079026057	0.015554870402357
AND1702-11.b	S288C.genome.fa	S288C_chrXV	1	14750	0	loss	9.34423551937869e-34	0
AND1702-11.b	S288C.genome.fa	S288C_chrXV	30501	32250	0	loss	5.1716738686169e-06	2.70204478980407e-06
AND1702-11.b	S288C.genome.fa	S288C_chrXV	197001	197250	3	gain	0.0836798885409966	0.270746115722785
AND1702-11.b	S288C.genome.fa	S288C_chrXV	930501	930750	4	gain	0.0835828159464689	0.270577829788789
AND1702-11.b	S288C.genome.fa	S288C_chrXV	1069501	1074250	0	loss	0.000191538235844158	9.88425956593986e-06
AND1702-11.b	S288C.genome.fa	S288C_chrXVI	880501	881000	0	loss	0.0145275726224013	0.0370268653340461
AND1702-11.b	SK1.genome.fa	SK1_chrI	3751	13250	0	loss	2.64271469286541e-09	5.06110264808513e-10
AND1702-11.b	SK1.genome.fa	SK1_chrI	16501	28250	3	gain	4.26536311765388e-31	0
AND1702-11.b	SK1.genome.fa	SK1_chrI	201001	205250	0	loss	1.08022750813979e-12	6.66133814775094e-15
AND1702-11.b	SK1.genome.fa	SK1_chrII	152001	152250	3	gain	0.0839316922251178	0.271182232932293
AND1702-11.b	SK1.genome.fa	SK1_chrIII	1251	6500	2	gain	1.60174073735948e-10	1.24851906591061e-10
AND1702-11.b	SK1.genome.fa	SK1_chrIII	11001	11750	0	loss	0.00271676888822847	0.00499438173908484
AND1702-11.b	SK1.genome.fa	SK1_chrIII	320251	330250	0	loss	1.06400660075706e-13	4.30766533554561e-14
AND1702-11.b	SK1.genome.fa	SK1_chrIV	16251	21250	3	gain	1.08087807456121e-14	0
AND1702-11.b	SK1.genome.fa	SK1_chrIV	21251	24750	2	gain	1.05608001561039e-10	1.66322511319095e-12
AND1702-11.b	SK1.genome.fa	SK1_chrIV	25751	27500	3	gain	2.29473929937423e-05	1.26785003222718e-05
AND1702-11.b	SK1.genome.fa	SK1_chrIV	28001	31000	2	gain	2.8683084981436e-05	1.77842770577863e-05
AND1702-11.b	SK1.genome.fa	SK1_chrIV	31251	32250	0	loss	0.000669323294600344	0.00109600888422112
AND1702-11.b	SK1.genome.fa	SK1_chrIV	157751	158000	3	gain	0.0838480578274315	0.271037430976138
AND1702-11.b	SK1.genome.fa	SK1_chrIV	472751	473500	0	loss	0.0027332360460746	0.00503218791520876
AND1702-11.b	SK1.genome.fa	SK1_chrIV	530001	530750	0	loss	0.00275344133679556	0.00502677102308646
AND1702-11.b	SK1.genome.fa	SK1_chrIV	533001	536250	4	gain	4.42389603912667e-10	1.08134612375466e-11
AND1702-11.b	SK1.genome.fa	SK1_chrV	135751	137000	2	gain	0.000118547957241702	0.000100995892951983
AND1702-11.b	SK1.genome.fa	SK1_chrV	580251	582750	0	loss	2.37218004868191e-05	1.43070220316455e-05
AND1702-11.b	SK1.genome.fa	SK1_chrVI	31501	51000	0	loss	8.36496459756495e-47	0
AND1702-11.b	SK1.genome.fa	SK1_chrVIII	1	9750	0	loss	6.70440539720849e-07	6.06326697849546e-07
AND1702-11.b	SK1.genome.fa	SK1_chrVIII	90501	91500	0	loss	0.000550259525878079	0.000699452680010038
AND1702-11.b	SK1.genome.fa	SK1_chrIX	285251	286750	0	loss	2.2414929368061e-05	1.24887289952857e-05
AND1702-11.b	SK1.genome.fa	SK1_chrIX	347751	348250	0	loss	0.0155395278384535	0.0402689336817852
AND1702-11.b	SK1.genome.fa	SK1_chrX	29251	29500	0	loss	0.0837227327532915	0.270820333762173
AND1702-11.b	SK1.genome.fa	SK1_chrX	101251	101500	2	gain	0.084050289879761	0.271399541598054
AND1702-11.b	SK1.genome.fa	SK1_chrX	734251	743500	2	gain	4.89707888258945e-06	1.79720144954931e-06
AND1702-11.b	SK1.genome.fa	SK1_chrXI	1	9000	0	loss	5.20072232348657e-18	0
AND1702-11.b	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00323581879885381	0.00684003808819345
AND1702-11.b	SK1.genome.fa	SK1_chrXII	7001	14250	0	loss	5.15062100540284e-18	0
AND1702-11.b	SK1.genome.fa	SK1_chrXIII	1	250	0	loss	0.083987485999614	0.271278798896897
AND1702-11.b	SK1.genome.fa	SK1_chrXIII	777751	778000	4	gain	0.0836392669992622	0.270675672759778
AND1702-11.b	SK1.genome.fa	SK1_chrXIII	890751	914500	0	loss	6.22897096778649e-47	0
AND1702-11.b	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.00278380041720658	0.00520418534001865
AND1702-11.b	SK1.genome.fa	SK1_chrXIV	573251	577750	3	gain	2.19923173608894e-13	5.55111512312578e-16
AND1702-11.b	SK1.genome.fa	SK1_chrXV	177251	177500	6	gain	0.0834170210386463	0.270290185678436
AND1702-11.b	SK1.genome.fa	SK1_chrXVI	60001	63750	0	loss	2.04083971472633e-11	1.95843341543878e-13
AND1702-11.b	SK1.genome.fa	SK1_chrXVI	119751	120000	3	gain	0.0837784140483382	0.270916805751329
AND1702-11.c	S288C.genome.fa	S288C_chrI	13501	24250	0	loss	9.36880504610762e-11	1.4415135751733e-12
AND1702-11.c	S288C.genome.fa	S288C_chrI	25251	28250	3	gain	0.002774597850923	0.00507844519941814
AND1702-11.c	S288C.genome.fa	S288C_chrI	199251	203000	0	loss	2.05125010694104e-11	2.01949568179316e-13
AND1702-11.c	S288C.genome.fa	S288C_chrI	203001	207250	0	loss	0.171861177088575	0.0352870111532719
AND1702-11.c	S288C.genome.fa	S288C_chrII	563251	563500	3	gain	0.0839316777976701	0.271182207174447
AND1702-11.c	S288C.genome.fa	S288C_chrII	694751	695250	0	loss	0.0148334102751083	0.0381591833507984
AND1702-11.c	S288C.genome.fa	S288C_chrII	803251	808750	2	gain	4.64664140274507e-07	1.53261414559402e-06
AND1702-11.c	S288C.genome.fa	S288C_chrIV	17251	18000	0	loss	0.0144111381010376	0.0367893470268594
AND1702-11.c	S288C.genome.fa	S288C_chrIV	127501	129000	0	loss	2.24054093064085e-05	1.25224105872457e-05
AND1702-11.c	S288C.genome.fa	S288C_chrIV	461501	462500	0	loss	0.00057003808946641	0.000781642899044699
AND1702-11.c	S288C.genome.fa	S288C_chrIV	1163751	1167250	0	loss	9.35848538064808e-11	1.42708067585318e-12
AND1702-11.c	S288C.genome.fa	S288C_chrV	6501	10500	0	loss	6.09983715272674e-12	5.03708186272434e-13
AND1702-11.c	S288C.genome.fa	S288C_chrV	19001	19750	0	loss	0.00277888805200028	0.00515964388347401
AND1702-11.c	S288C.genome.fa	S288C_chrV	572751	583000	0	loss	2.04652833896982e-09	8.35471691829071e-11
AND1702-11.c	S288C.genome.fa	S288C_chrVII	1	6000	2	gain	1.43085989972493e-08	1.04471986617227e-13
AND1702-11.c	S288C.genome.fa	S288C_chrVII	1064751	1069250	2	gain	1.21913043079608e-10	1.02351460640193e-12
AND1702-11.c	S288C.genome.fa	S288C_chrVII	1069251	1076250	0	loss	5.30052216954933e-20	0
AND1702-11.c	S288C.genome.fa	S288C_chrVIII	558501	561750	3	gain	4.50018868302013e-10	1.0927592164478e-11
AND1702-11.c	S288C.genome.fa	S288C_chrVIII	568501	570000	0	loss	2.32443458330355e-05	1.36621834048167e-05
AND1702-11.c	S288C.genome.fa	S288C_chrVIII	570001	575500	2	gain	7.75686476637285e-09	3.36884964369233e-11
AND1702-11.c	S288C.genome.fa	S288C_chrIX	355751	356000	3	gain	0.0836670729740098	0.270723871394301
AND1702-11.c	S288C.genome.fa	S288C_chrIX	438501	439750	2	gain	0.00279384879042238	0.00509760601701148
AND1702-11.c	S288C.genome.fa	S288C_chrX	24501	26000	2	gain	2.3254198104855e-05	1.28295292796121e-05
AND1702-11.c	S288C.genome.fa	S288C_chrX	27251	28750	2	gain	2.35882197639549e-05	1.30172510128812e-05
AND1702-11.c	S288C.genome.fa	S288C_chrX	645251	646250	0	loss	0.000663199971223673	0.00104339905923334
AND1702-11.c	S288C.genome.fa	S288C_chrX	715251	716000	2	gain	0.00286576417027185	0.00527023024073714
AND1702-11.c	S288C.genome.fa	S288C_chrX	719501	720000	2	gain	0.0145969933871673	0.0370811080895287
AND1702-11.c	S288C.genome.fa	S288C_chrX	732751	734250	0	loss	8.23382141051731e-05	0.000488244939329086
AND1702-11.c	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0143474601379143	0.0367497174303353
AND1702-11.c	S288C.genome.fa	S288C_chrXII	483751	484750	35	gain	0.000532890880365427	0.00067285704950204
AND1702-11.c	S288C.genome.fa	S288C_chrXII	726001	729000	0	loss	2.09574347079343e-09	9.2826635267329e-11
AND1702-11.c	S288C.genome.fa	S288C_chrXII	1064001	1065000	0	loss	0.021485458273653	0.0695366767546518
AND1702-11.c	S288C.genome.fa	S288C_chrXIII	86751	87250	0	loss	0.0153570590690313	0.0397497865871588
AND1702-11.c	S288C.genome.fa	S288C_chrXIII	183501	184000	0	loss	0.0147411347244574	0.0378803487990678
AND1702-11.c	S288C.genome.fa	S288C_chrXIV	1	250	0	loss	0.0839037927948737	0.271133934678205
AND1702-11.c	S288C.genome.fa	S288C_chrXV	29251	31250	3	gain	1.01331855736205e-06	2.37867705976669e-07
AND1702-11.c	S288C.genome.fa	S288C_chrXV	85251	85500	2	gain	0.0840712153682625	0.271423663637095
AND1702-11.c	S288C.genome.fa	S288C_chrXV	721751	722750	0	loss	0.000535052966789093	0.000675521796198231
AND1702-11.c	S288C.genome.fa	S288C_chrXVI	925251	927000	2	gain	4.98438861542892e-06	1.78372009329575e-06
AND1702-11.c	S288C.genome.fa	S288C_chrXVI	927001	942750	0	loss	6.45103223681625e-37	0
AND1702-11.c	SK1.genome.fa	SK1_chrII	152001	152250	2	gain	0.0838738565811051	0.271082143027078
AND1702-11.c	SK1.genome.fa	SK1_chrII	251501	252000	0	loss	0.014842859277422	0.0381743609809092
AND1702-11.c	SK1.genome.fa	SK1_chrIII	85251	87500	2	gain	2.43091508320213e-07	3.82818864386181e-08
AND1702-11.c	SK1.genome.fa	SK1_chrIII	142501	152000	0	loss	2.11196873803599e-09	9.32600663361427e-11
AND1702-11.c	SK1.genome.fa	SK1_chrIV	6751	7000	0	loss	0.0838044308837118	0.270961911089094
AND1702-11.c	SK1.genome.fa	SK1_chrIV	157751	158000	2	gain	0.0839989401707606	0.271298658527102
AND1702-11.c	SK1.genome.fa	SK1_chrIV	472501	473500	0	loss	0.000547000606394556	0.000702358865779185
AND1702-11.c	SK1.genome.fa	SK1_chrIV	530001	530750	0	loss	0.0027355316670545	0.00499962320162617
AND1702-11.c	SK1.genome.fa	SK1_chrIV	533001	536250	4	gain	4.4129304771475e-10	1.08617559391178e-11
AND1702-11.c	SK1.genome.fa	SK1_chrIV	792751	793750	0	loss	0.00054015405817356	0.000682066706994666
AND1702-11.c	SK1.genome.fa	SK1_chrV	135751	137000	2	gain	0.000115787134553789	9.6643068033031e-05
AND1702-11.c	SK1.genome.fa	SK1_chrVI	8251	14250	2	gain	6.63937959185354e-14	1.55431223447522e-15
AND1702-11.c	SK1.genome.fa	SK1_chrVII	1	4000	0	loss	0.000108982243550833	9.2130406161961e-05
AND1702-11.c	SK1.genome.fa	SK1_chrVIII	90251	91750	0	loss	2.42078789631497e-05	1.42691828433072e-05
AND1702-11.c	SK1.genome.fa	SK1_chrVIII	207001	209000	9	gain	9.74099600507272e-07	2.28154226622479e-07
AND1702-11.c	SK1.genome.fa	SK1_chrVIII	468501	468750	3	gain	0.0835548835334453	0.270529398104899
AND1702-11.c	SK1.genome.fa	SK1_chrIX	285251	286750	0	loss	2.23223349916145e-05	1.24478751135637e-05
AND1702-11.c	SK1.genome.fa	SK1_chrIX	422751	427000	2	gain	0.0099377600207764	0.00166251211933077
AND1702-11.c	SK1.genome.fa	SK1_chrX	68251	69000	0	loss	0.0144239448494893	0.0368349400830006
AND1702-11.c	SK1.genome.fa	SK1_chrX	639001	639750	0	loss	0.00278290043199933	0.00510807040512384
AND1702-11.c	SK1.genome.fa	SK1_chrX	733001	743500	3	gain	2.10264706109367e-07	3.16480124329388e-08
AND1702-11.c	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00282335881151529	0.0053471387732037
AND1702-11.c	SK1.genome.fa	SK1_chrXII	9751	13000	2	gain	4.72244340803198e-10	1.13390408174041e-11
AND1702-11.c	SK1.genome.fa	SK1_chrXII	691501	694500	0	loss	2.04938045015888e-09	8.16585687957172e-11
AND1702-11.c	SK1.genome.fa	SK1_chrXIII	777751	778000	3	gain	0.0835687314697185	0.270553413383401
AND1702-11.c	SK1.genome.fa	SK1_chrXIII	890751	914500	0	loss	8.33548093133668e-47	0
AND1702-11.c	SK1.genome.fa	SK1_chrXIV	7251	16250	0	loss	2.97814525933517e-25	0
AND1702-11.c	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.00272911145532298	0.00502518660714479
AND1702-11.c	SK1.genome.fa	SK1_chrXIV	573251	577750	2	gain	2.31932314033942e-13	5.55111512312578e-16
AND1702-11.c	SK1.genome.fa	SK1_chrXIV	758751	759500	0	loss	0.0144239448494893	0.0368349400830006
AND1702-11.c	SK1.genome.fa	SK1_chrXV	10751	14000	0	loss	4.34579204494827e-10	1.05504494030129e-11
AND1702-11.c	SK1.genome.fa	SK1_chrXV	692001	693250	0	loss	0.000111576761695609	9.98859202971936e-05
AND1702-11.c	SK1.genome.fa	SK1_chrXVI	119751	120000	3	gain	0.0838044308837118	0.270961911089093
AND1702-11.c	SK1.genome.fa	SK1_chrXVI	192501	192750	2	gain	0.0839711307757028	0.27125053308078
AND1702-11.c	SK1.genome.fa	SK1_chrXVI	520001	520750	0	loss	0.00292227553803462	0.00556375604695758
AND1702-11.c	SK1.genome.fa	SK1_chrXVI	555251	555750	0	loss	0.0145285121659272	0.0372257279185997
AND1702-11.d	S288C.genome.fa	S288C_chrI	1	500	2	gain	0.0155000088021154	0.0397358051459981
AND1702-11.d	S288C.genome.fa	S288C_chrI	501	25500	0	loss	1.21735981411034e-36	0
AND1702-11.d	S288C.genome.fa	S288C_chrII	469751	474500	0	loss	4.70342790447201e-14	1.11022302462516e-16
AND1702-11.d	S288C.genome.fa	S288C_chrII	802251	808750	2	gain	5.36589564647727e-10	1.61264335218902e-11
AND1702-11.d	S288C.genome.fa	S288C_chrIV	17251	18750	0	loss	0.000768439299109829	0.00114404720406458
AND1702-11.d	S288C.genome.fa	S288C_chrIV	127501	129000	0	loss	2.26232133710675e-05	1.26793828802985e-05
AND1702-11.d	S288C.genome.fa	S288C_chrIV	512751	520750	0	loss	4.13437336629184e-05	6.03176103024516e-05
AND1702-11.d	S288C.genome.fa	S288C_chrIV	524501	525500	0	loss	0.000600036108919204	0.000856764971137625
AND1702-11.d	S288C.genome.fa	S288C_chrV	116001	117250	0	loss	0.000109514108317819	9.33477315689935e-05
AND1702-11.d	S288C.genome.fa	S288C_chrVII	1	6250	0	loss	4.85372853731716e-16	0
AND1702-11.d	S288C.genome.fa	S288C_chrVII	62001	62250	2	gain	0.084213085926299	0.271668950014796
AND1702-11.d	S288C.genome.fa	S288C_chrVII	1064501	1069000	2	gain	2.52151492412345e-13	7.7715611723761e-16
AND1702-11.d	S288C.genome.fa	S288C_chrVII	1082001	1084250	2	gain	2.62807942800185e-05	1.49955412290792e-05
AND1702-11.d	S288C.genome.fa	S288C_chrVIII	1	250	0	loss	0.0838773005365018	0.271088031975207
AND1702-11.d	S288C.genome.fa	S288C_chrVIII	193751	195250	0	loss	0.000546097524146111	0.000692264280172217
AND1702-11.d	S288C.genome.fa	S288C_chrVIII	558501	568500	4	gain	2.10759790621426e-11	2.03614902716254e-13
AND1702-11.d	S288C.genome.fa	S288C_chrVIII	570251	574750	4	gain	1.01307331884478e-12	4.10782519111308e-15
AND1702-11.d	S288C.genome.fa	S288C_chrVIII	574751	575500	0	loss	0.0145020355863994	0.0369356623486392
AND1702-11.d	S288C.genome.fa	S288C_chrIX	20501	26250	0	loss	4.65181857646991e-08	4.58382976020744e-09
AND1702-11.d	S288C.genome.fa	S288C_chrIX	434251	438500	0	loss	4.58865910097778e-10	1.55242596555638e-10
AND1702-11.d	S288C.genome.fa	S288C_chrX	23251	24250	0	loss	0.00054215944201203	0.000686561897917382
AND1702-11.d	S288C.genome.fa	S288C_chrX	24251	28750	2	gain	4.41290454629502e-09	1.23790822037506e-09
AND1702-11.d	S288C.genome.fa	S288C_chrX	732751	734250	0	loss	4.08404404426772e-05	0.000109266644710448
AND1702-11.d	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0143783347369311	0.0368427213471332
AND1702-11.d	S288C.genome.fa	S288C_chrXII	483751	484750	30	gain	0.000534439976908758	0.000675775468237605
AND1702-11.d	S288C.genome.fa	S288C_chrXIII	183501	184000	0	loss	0.0148595196373218	0.0381900487241651
AND1702-11.d	S288C.genome.fa	S288C_chrXIII	929501	930250	0	loss	0.00276904475685453	0.00507187768251915
AND1702-11.d	S288C.genome.fa	S288C_chrXV	1	14750	0	loss	1.03944370138406e-33	0
AND1702-11.d	S288C.genome.fa	S288C_chrXV	29251	39000	2	gain	1.56235486443555e-21	0
AND1702-11.d	S288C.genome.fa	S288C_chrXV	197001	197250	3	gain	0.0840170791510133	0.271329971012073
AND1702-11.d	S288C.genome.fa	S288C_chrXV	721501	722750	0	loss	0.000109937767075754	9.44876329271871e-05
AND1702-11.d	S288C.genome.fa	S288C_chrXV	1069501	1074250	0	loss	0.000127814815797469	1.00489092560441e-05
AND1702-11.d	S288C.genome.fa	S288C_chrXVI	17001	26000	2	gain	1.14970966237098e-09	3.89096211916851e-08
AND1702-11.d	S288C.genome.fa	S288C_chrXVI	927001	942750	0	loss	5.85866186880974e-41	0
AND1702-11.d	SK1.genome.fa	SK1_chrI	16501	28250	2	gain	2.32424024630416e-30	0
AND1702-11.d	SK1.genome.fa	SK1_chrI	190501	192250	2	gain	5.07042789650707e-06	1.88273028667307e-06
AND1702-11.d	SK1.genome.fa	SK1_chrI	201001	218750	0	loss	1.55471964015139e-37	0
AND1702-11.d	SK1.genome.fa	SK1_chrII	251501	252000	0	loss	0.0146846625277568	0.0376596802487998
AND1702-11.d	SK1.genome.fa	SK1_chrII	477501	482250	0	loss	4.65175158911104e-14	1.11022302462516e-16
AND1702-11.d	SK1.genome.fa	SK1_chrII	599501	599750	3	gain	0.0839150562295999	0.27115347501583
AND1702-11.d	SK1.genome.fa	SK1_chrII	703001	703500	7	gain	0.0144699719103726	0.0370991392950163
AND1702-11.d	SK1.genome.fa	SK1_chrIII	322001	332250	2	gain	2.38350499599685e-11	2.55129251058861e-13
AND1702-11.d	SK1.genome.fa	SK1_chrIV	792751	793750	0	loss	0.000543343784884662	0.000687443978917512
AND1702-11.d	SK1.genome.fa	SK1_chrIV	963501	964000	2	gain	0.0145471162923979	0.0369998142029198
AND1702-11.d	SK1.genome.fa	SK1_chrIV	1128001	1129250	2	gain	0.000121177436346969	0.000103268069774787
AND1702-11.d	SK1.genome.fa	SK1_chrIV	1486251	1486750	0	loss	0.0144567834444123	0.0368611498440941
AND1702-11.d	SK1.genome.fa	SK1_chrV	17751	23250	0	loss	1.81825447625174e-09	4.89360774125203e-11
AND1702-11.d	SK1.genome.fa	SK1_chrV	134501	135750	0	loss	0.000109407986160387	9.29152429385294e-05
AND1702-11.d	SK1.genome.fa	SK1_chrV	580251	582750	0	loss	2.31579169221412e-05	1.33958758893327e-05
AND1702-11.d	SK1.genome.fa	SK1_chrVII	164251	164500	4	gain	0.0836238798681785	0.270649037783678
AND1702-11.d	SK1.genome.fa	SK1_chrVII	1053251	1059250	0	loss	9.60855291462102e-11	1.46305190185103e-12
AND1702-11.d	SK1.genome.fa	SK1_chrVIII	1	9250	0	loss	1.13703186662653e-06	3.66663895579045e-07
AND1702-11.d	SK1.genome.fa	SK1_chrX	101251	101500	2	gain	0.0841792082561841	0.271610460923017
AND1702-11.d	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00281728134684532	0.00530845495868826
AND1702-11.d	SK1.genome.fa	SK1_chrXII	7001	14250	0	loss	5.17079012090962e-18	0
